"geo_code","zip_code","city_name","slug","geo_lat","geo_lon"
"dk",1927,"Frederiksberg C","frederiksberg-c",55.6794090,12.5560410
"dk",1928,"Frederiksberg C","frederiksberg-c",55.6788200,12.5554970
"dk",1950,"Frederiksberg C","frederiksberg-c",55.6817460,12.5371370
"dk",1951,"Frederiksberg C","frederiksberg-c",55.6821360,12.5364200
"dk",1952,"Frederiksberg C","frederiksberg-c",55.6814430,12.5370120
"dk",1953,"Frederiksberg C","frederiksberg-c",55.6826400,12.5379940
"dk",1954,"Frederiksberg C","frederiksberg-c",55.6836140,12.5390810
"dk",1955,"Frederiksberg C","frederiksberg-c",55.6835570,12.5403230
"dk",1956,"Frederiksberg C","frederiksberg-c",55.6833800,12.5412490
"dk",1957,"Frederiksberg C","frederiksberg-c",55.6830860,12.5420420
"dk",1958,"Frederiksberg C","frederiksberg-c",55.6844420,12.5424650
"dk",1959,"Frederiksberg C","frederiksberg-c",55.6857770,12.5412940
"dk",1960,"Frederiksberg C","frederiksberg-c",55.6851760,12.5476450
"dk",1961,"Frederiksberg C","frederiksberg-c",55.6815120,12.5471180
"dk",1962,"Frederiksberg C","frederiksberg-c",55.6823770,12.5477350
"dk",1963,"Frederiksberg C","frederiksberg-c",55.6815120,12.5471180
"dk",1964,"Frederiksberg C","frederiksberg-c",55.6842780,12.5477410
"dk",1965,"Frederiksberg C","frederiksberg-c",55.6834470,12.5482830
"dk",1966,"Frederiksberg C","frederiksberg-c",55.6835200,12.5499860
"dk",1967,"Frederiksberg C","frederiksberg-c",55.6843060,12.5498880
"dk",1970,"Frederiksberg C","frederiksberg-c",55.6824670,12.5505510
"dk",1971,"Frederiksberg C","frederiksberg-c",55.6841410,12.5521070
"dk",1972,"Frederiksberg C","frederiksberg-c",55.6835000,12.5526010
"dk",1973,"Frederiksberg C","frederiksberg-c",55.6834880,12.5538460
"dk",1974,"Frederiksberg C","frederiksberg-c",55.6825170,12.5540890
"dk",2000,"Frederiksberg","frederiksberg",55.6780020,12.5353680
"dk",2100,"København Ø","koebenhavn-oe",55.6762940,12.5681160
"dk",2150,"Nordhavn","nordhavn",55.7163285,12.6074645
"dk",2200,"København N","koebenhavn-n",55.6762940,12.5681160
"dk",2300,"København S","koebenhavn-s",55.6762940,12.5681160
"dk",2400,"København NV","koebenhavn-nv",55.6762940,12.5681160
"dk",2450,"København SV","koebenhavn-sv",55.6762940,12.5681160
"dk",2500,"Valby","valby",55.6599278,12.5057721
"dk",2600,"Glostrup","glostrup",55.6662620,12.4006410
"dk",2605,"Brøndby","broendby",55.6530690,12.4114500
"dk",2610,"Rødovre","roedovre",55.6807260,12.4535070
"dk",2620,"Albertslund","albertslund",55.6569520,12.3636780
"dk",2625,"Vallensbæk","vallensbaek",55.6362230,12.3643520
"dk",2630,"Taastrup","taastrup",55.6514080,12.3028750
"dk",2635,"Ishøj","ishoej",55.6159460,12.3517350
"dk",2640,"Hedehusene","hedehusene",55.6511230,12.1947110
"dk",2650,"Hvidovre","hvidovre",55.6575260,12.4731570
"dk",2660,"Brøndby Strand","broendby-strand",55.6227980,12.4246670
"dk",2665,"Vallensbæk Strand","vallensbaek-strand",55.6182400,12.3884470
"dk",2670,"Greve","greve",55.5823090,12.2949490
"dk",2680,"Solrød Strand","solroed-strand",55.5322370,12.2219160
"dk",2690,"Karlslunde","karlslunde",55.5714200,12.2225030
"dk",2700,"Brønshøj","broenshoej",55.7048350,12.4963840
"dk",2720,"Vanløse","vanloese",55.6878070,12.4898590
"dk",2730,"Herlev","herlev",55.7227600,12.4409400
"dk",2740,"Skovlunde","skovlunde",55.7194330,12.4034640
"dk",2750,"Ballerup","ballerup",55.7317510,12.3632720
"dk",2760,"Måløv","maaloev",55.7492190,12.3186700
"dk",2765,"Smørum","smoerum",55.7240470,12.2859280
"dk",2770,"Kastrup","kastrup",55.6365000,12.6382000
"dk",2791,"Dragør","dragoer",55.5942400,12.6703300
"dk",2800,"Kongens Lyngby","kongens-lyngby",55.7704070,12.5038850
"dk",2820,"Gentofte","gentofte",55.7475970,12.5410810
"dk",2830,"Virum","virum",55.7944400,12.4644000
"dk",2840,"Holte","holte",55.8077990,12.4487590
"dk",2850,"Nærum","naerum",55.8163280,12.5378950
"dk",2860,"Søborg","soeborg",55.7378398,12.4920662
"dk",2870,"Dyssegård","dyssegaard",55.7272280,12.5289030
"dk",2880,"Bagsværd","bagsvaerd",55.7647080,12.4554720
"dk",2900,"Hellerup","hellerup",55.7323310,12.5679060
"dk",2920,"Charlottenlund","charlottenlund",55.7486490,12.5873600
"dk",2930,"Klampenborg","klampenborg",55.7756910,12.5903520
"dk",2942,"Skodsborg","skodsborg",55.8199000,12.5738750
"dk",2950,"Vedbæk","vedbaek",55.8538220,12.5670600
"dk",2960,"Rungsted Kyst","rungsted-kyst",55.8963510,12.5362080
"dk",2970,"Hørsholm","hoersholm",55.8803570,12.5082310
"dk",2980,"Kokkedal","kokkedal",55.9083490,12.4899900
"dk",2990,"Nivå","nivaa",55.9335430,12.5130740
"dk",3000,"Helsingør","helsingoer",56.0362500,12.6133960
"dk",3050,"Humlebæk","humlebaek",55.9617970,12.5341150
"dk",3060,"Espergærde","espergaerde",55.9973850,12.5500590
"dk",3070,"Snekkersten","snekkersten",56.0104450,12.5857240
"dk",3080,"Tikøb","tikoeb",56.0197600,12.4539180
"dk",3100,"Hornbæk","hornbaek",56.0887760,12.4507760
"dk",3120,"Dronningmølle","dronningmoelle",56.0983370,12.3874790
"dk",3140,"Ålsgårde","aalsgaarde",56.0752980,12.5373520
"dk",3150,"Hellebæk","hellebaek",56.0707820,12.5564750
"dk",3200,"Helsinge","helsinge",56.0234370,12.1969900
"dk",3210,"Vejby","vejby",56.0665210,12.1400600
"dk",3220,"Tisvildeleje","tisvildeleje",56.0595100,12.0758150
"dk",3230,"Græsted","graested",56.0660570,12.2806280
"dk",3250,"Gilleleje","gilleleje",56.1230970,12.3098190
"dk",3300,"Frederiksværk","frederiksvaerk",55.9704650,12.0235810
"dk",3310,"Ølsted","oelsted",55.9219460,12.0695540
"dk",3320,"Skævinge","skaevinge",55.9087900,12.1517700
"dk",3330,"Gørløse","goerloese",55.8861740,12.1946630
"dk",3360,"Liseleje","liseleje",56.0126560,11.9640640
"dk",3370,"Melby","melby",55.9961240,11.9693970
"dk",3390,"Hundested","hundested",55.9639210,11.8626870
"dk",3400,"Hillerød","hilleroed",55.9291770,12.3080950
"dk",3450,"Allerød","alleroed",55.8616740,12.3359580
"dk",3460,"Birkerød","birkeroed",55.8476740,12.4278530
"dk",3480,"Fredensborg","fredensborg",55.9782980,12.4023570
"dk",3490,"Kvistgård","kvistgaard",55.9903820,12.4992650
"dk",3500,"Værløse","vaerloese",55.7818540,12.3703600
"dk",3520,"Farum","farum",55.8084110,12.3603280
"dk",3540,"Lynge","lynge",55.8417240,12.2810600
"dk",3550,"Slangerup","slangerup",55.8464510,12.1700970
"dk",3600,"Frederikssund","frederikssund",55.8395820,12.0691390
"dk",3630,"Jægerspris","jaegerspris",55.8552540,11.9834550
"dk",3650,"Ølstykke","oelstykke",55.7837810,12.1741210
"dk",3660,"Stenløse","stenloese",55.7674570,12.1974780
"dk",3670,"Veksø Sjælland","veksoe-sjaelland",55.7529050,12.2220670
"dk",3700,"Rønne","roenne",55.1016260,14.6989150
"dk",3720,"Aakirkeby","aakirkeby",55.0705210,14.9204980
"dk",3730,"Nexø","nexoe",55.0607000,15.1328740
"dk",3740,"Svaneke","svaneke",55.1362270,15.1411180
"dk",3751,"Østermarie","oestermarie",55.1414600,15.0104800
"dk",3760,"Gudhjem","gudhjem",55.2061390,14.9737350
"dk",3770,"Allinge","allinge",55.2762880,14.7978040
"dk",3782,"Klemensker","klemensker",55.1746130,14.8023840
"dk",3790,"Hasle","hasle",55.1844810,14.7057100
"dk",4000,"Roskilde","roskilde",55.6414860,12.0804170
"dk",4030,"Tune","tune",55.5954000,12.1812000
"dk",4040,"Jyllinge","jyllinge",55.7513550,12.1030280
"dk",4050,"Skibby","skibby",55.7488520,11.9585420
"dk",4060,"Kirke Såby","kirke-saaby",55.6357000,11.8732390
"dk",4070,"Kirke Hyllinge","kirke-hyllinge",55.7051230,11.9002960
"dk",4100,"Ringsted","ringsted",55.4417040,11.7956810
"dk",4130,"Viby Sjælland","viby-sjaelland",55.5494150,12.0269240
"dk",4140,"Borup","borup",55.4999580,11.9762330
"dk",4160,"Herlufmagle","herlufmagle",55.3137990,11.7569950
"dk",4171,"Glumsø","glumsoe",55.3551820,11.6889060
"dk",4173,"Fjenneslev","fjenneslev",55.4402880,11.6670690
"dk",4174,"Jystrup Midtsj","jystrup-midtsj",55.5153000,11.8657000
"dk",4180,"Sorø","soroe",55.4313810,11.5557830
"dk",4190,"Munke Bjergby","munke-bjergby",55.5058610,11.5200030
"dk",4200,"Slagelse","slagelse",55.4021080,11.3516220
"dk",4220,"Korsør","korsoer",55.3300930,11.1402360
"dk",4230,"Skælskør","skaelskoer",55.2537300,11.2919370
"dk",4241,"Vemmelev","vemmelev",55.3600120,11.2587400
"dk",4242,"Boeslunde","boeslunde",55.3016360,11.2710120
"dk",4243,"Rude","rude",55.2320170,11.4696480
"dk",4250,"Fuglebjerg","fuglebjerg",55.3059250,11.5482040
"dk",4261,"Dalmose","dalmose",55.2937120,11.4196570
"dk",4262,"Sandved","sandved",55.2640540,11.5189950
"dk",4270,"Høng","hoeng",55.5091140,11.2878400
"dk",4281,"Gørlev","goerlev",55.5379240,11.2257590
"dk",4291,"Ruds Vedby","ruds-vedby",55.5414140,11.3752120
"dk",4293,"Dianalund","dianalund",55.5276330,11.4960420
"dk",4295,"Stenlille","stenlille",55.5349640,11.5894070
"dk",4296,"Nyrup","nyrup",55.9330780,11.6053850
"dk",4300,"Holbæk","holbaek",55.7156180,11.7225880
"dk",4320,"Lejre","lejre",55.6046020,11.9747900
"dk",4330,"Hvalsø","hvalsoe",55.5905060,11.8730830
"dk",4340,"Tølløse","toelloese",55.6132270,11.7762420
"dk",4350,"Ugerløse","ugerloese",55.5853430,11.6546510
"dk",4360,"Kirke Eskilstrup","kirke-eskilstrup",55.5718480,11.7611790
"dk",4370,"Store Merløse","store-merloese",55.5443270,11.7086190
"dk",4390,"Vipperød","vipperoed",55.6696960,11.7440670
"dk",4400,"Kalundborg","kalundborg",55.6826130,11.1011030
"dk",4420,"Regstrup","regstrup",55.6730520,11.6131530
"dk",4440,"Mørkøv","moerkoev",55.6497980,11.5025310
"dk",4450,"Jyderup","jyderup",55.6599480,11.3979830
"dk",4460,"Snertinge","snertinge",55.7105970,11.3838510
"dk",4470,"Svebølle","sveboelle",55.6516240,11.2827020
"dk",4480,"Store Fuglede","store-fuglede",55.5855150,11.2452220
"dk",4490,"Jerslev Sjælland","jerslev-sjaelland",55.6107570,11.2405490
"dk",4500,"Nykøbing Sjaelland","nykoebing-sjaelland",55.9260810,11.6653940
"dk",4520,"Svinninge","svinninge",55.7208950,11.4602200
"dk",4532,"Gislinge","gislinge",55.7349160,11.5443870
"dk",4534,"Hørve","hoerve",55.7580250,11.4556420
"dk",4540,"Fårevejle","faarevejle",55.7975990,11.4408450
"dk",4550,"Asnæs","asnaes",55.8103020,11.4982200
"dk",4560,"Vig","vig",55.8512760,11.5833060
"dk",4571,"Grevinge","grevinge",55.7979930,11.5538690
"dk",4572,"Nørre Asmindrup","noerre-asmindrup",55.8870760,11.6226130
"dk",4573,"Højby","hoejby",55.9106247,11.5967769
"dk",4581,"Rørvig","roervig",55.9426310,11.7528000
"dk",4583,"Sjællands Odde","sjaellands-odde",55.9801000,11.3191570
"dk",4591,"Føllenslev","foellenslev",55.7251460,11.3521950
"dk",4592,"Sejerø","sejeroe",55.8864600,11.1494740
"dk",4593,"Eskebjerg","eskebjerg",55.7122560,11.3055710
"dk",4600,"Køge","koege",55.4580260,12.1820400
"dk",4621,"Gadstrup","gadstrup",55.5685640,12.0951730
"dk",4622,"Havdrup","havdrup",55.5452630,12.1241310
"dk",4623,"Lille Skensved","lille-skensved",55.5115240,12.1392690
"dk",4632,"Bjæverskov","bjaeverskov",55.4589490,12.0197860
"dk",4640,"Faxe","faxe",55.2539570,12.1213100
"dk",4652,"Hårlev","haarlev",55.3489660,12.2407430
"dk",4653,"Karise","karise",55.3058080,12.2092410
"dk",4654,"Faxe Ladeplads","faxe-ladeplads",55.2211380,12.1710230
"dk",4660,"Store Heddinge","store-heddinge",55.3097310,12.3885520
"dk",4671,"Strøby","stroeby",55.3790400,12.2838660
"dk",4672,"Klippinge","klippinge",55.3496010,12.3241820
"dk",4673,"Rødvig Stevns","roedvig-stevns",55.2565530,12.3721630
"dk",4681,"Herfølge","herfoelge",55.4160390,12.1411180
"dk",4682,"Tureby","tureby",55.3655040,12.0736180
"dk",4683,"Rønnede","roennede",55.2587840,12.0211810
"dk",4684,"Holmegaard","holmegaard",55.2577310,11.8801400
"dk",4690,"Haslev","haslev",55.3222270,11.9635510
"dk",4700,"Næstved","naestved",55.2298500,11.7606000
"dk",4720,"Præstø","praestoe",55.1236500,12.0480250
"dk",4733,"Tappernøje","tappernoeje",55.1681760,11.9803570
"dk",4735,"Mern","mern",55.0479230,12.0577140
"dk",4736,"Karrebæksminde","karrebaeksminde",55.1794780,11.6478910
"dk",4750,"Lundby","lundby",55.1087310,11.8784370
"dk",4760,"Vordingborg","vordingborg",55.0084070,11.9118170
"dk",4771,"Kalvehave","kalvehave",54.9972790,12.1579670
"dk",4772,"Langebæk","langebaek",54.9975260,12.0908380
"dk",4773,"Stensved","stensved",54.9953020,12.0243260
"dk",4780,"Stege","stege",54.9850720,12.2864580
"dk",4791,"Borre","borre",54.9958554,12.4431776
"dk",4792,"Askeby","askeby",54.9242093,12.1786780
"dk",4793,"Bogø By","bogoe-by",54.9281490,12.0475380
"dk",4800,"Nykøbing Falster","nykoebing-falster",54.7654220,11.8754920
"dk",4840,"Nørre Alslev","noerre-alslev",54.8978620,11.8808280
"dk",4850,"Stubbekøbing","stubbekoebing",54.8884920,12.0414220
"dk",4862,"Guldborg","guldborg",54.8686340,11.7411750
"dk",4863,"Eskilstrup","eskilstrup",54.8570460,11.8810740
"dk",4871,"Horbelev","horbelev",54.8272380,12.0563960
"dk",4872,"Idestrup","idestrup",54.7425390,11.9584700
"dk",4873,"Væggerløse","vaeggerloese",54.7125270,11.9241280
"dk",4874,"Gedser","gedser",54.5761450,11.9286830
"dk",4880,"Nysted","nysted",54.6641510,11.7327380
"dk",4891,"Toreby L","toreby-l",54.7525270,11.7815140
"dk",4892,"Kettinge","kettinge",54.6954460,11.7305090
"dk",4894,"Øster Ulslev","oester-ulslev",54.6969040,11.6275490
"dk",4895,"Errindlev","errindlev",54.6674820,11.4961400
"dk",4900,"Nakskov","nakskov",54.8347240,11.1584530
"dk",4912,"Harpelunde","harpelunde",54.8870370,11.0892330
"dk",4913,"Horslunde","horslunde",54.9087390,11.2166970
"dk",4920,"Søllested","soellested",54.8104619,11.2704649
"dk",4930,"Maribo","maribo",54.7760690,11.5016730
"dk",4941,"Bandholm","bandholm",54.8371140,11.4708220
"dk",4943,"Torrig L","torrig-l",54.9071000,11.3183000
"dk",4944,"Fejø","fejoe",54.9467120,11.4104150
"dk",4951,"Nørreballe","noerreballe",54.8066340,11.4299770
"dk",4952,"Stokkemarke","stokkemarke",54.8369220,11.3649540
"dk",4953,"Vesterborg","vesterborg",54.8536410,11.2756310
"dk",4960,"Holeby","holeby",54.7115480,11.4572700
"dk",4970,"Rødby","roedby",54.6957030,11.3859770
"dk",4983,"Dannemare","dannemare",54.7608100,11.1878570
"dk",4990,"Sakskøbing","sakskoebing",54.8006220,11.6357550
"dk",5000,"Odense C","odense-c",55.3947860,10.3833950
"dk",5200,"Odense V","odense-v",55.3948340,10.3169860
"dk",5210,"Odense NV","odense-nv",55.4191470,10.2942710
"dk",5220,"Odense SØ","odense-soe",55.3632240,10.4896990
"dk",5230,"Odense M","odense-m",55.3790620,10.4033400
"dk",5240,"Odense NØ","odense-noe",55.4166430,10.4543950
"dk",5250,"Odense SV","odense-sv",55.3575940,10.2944680
"dk",5260,"Odense S","odense-s",55.3340650,10.3736400
"dk",5270,"Odense N","odense-n",55.4415900,10.3593900
"dk",5290,"Marslev","marslev",55.3937830,10.5164630
"dk",5300,"Kerteminde","kerteminde",55.4493650,10.6581860
"dk",5320,"Agedrup","agedrup",55.4268340,10.4933280
"dk",5330,"Munkebo","munkebo",55.4556580,10.5544380
"dk",5350,"Rynkeby","rynkeby",55.3999570,10.6152710
"dk",5370,"Mesinge","mesinge",55.5016910,10.6485890
"dk",5380,"Dalby","dalby",55.5172800,10.6573920
"dk",5390,"Martofte","martofte",55.5459070,10.6571130
"dk",5400,"Bogense","bogense",55.5671950,10.0878100
"dk",5450,"Otterup","otterup",55.5140440,10.3932350
"dk",5462,"Morud","morud",55.4442780,10.1889690
"dk",5463,"Harndrup","harndrup",55.4644840,10.0185680
"dk",5464,"Brenderup Fyn","brenderup-fyn",55.4889000,9.9721000
"dk",5466,"Asperup","asperup",55.4840540,9.9033670
"dk",5471,"Søndersø","soendersoe",55.4872900,10.2463950
"dk",5474,"Veflinge","veflinge",55.4730160,10.1596040
"dk",5485,"Skamby","skamby",55.5197750,10.2722850
"dk",5491,"Blommenslyst","blommenslyst",55.3905730,10.2705640
"dk",5492,"Vissenbjerg","vissenbjerg",55.3912100,10.1162800
"dk",5500,"Middelfart","middelfart",55.5069210,9.7283970
"dk",5540,"Ullerslev","ullerslev",55.3603840,10.6666710
"dk",5550,"Langeskov","langeskov",55.3620090,10.5922890
"dk",5560,"Aarup","aarup",55.3799740,10.0453240
"dk",5580,"Nørre Aaby","noerre-aaby",55.4603470,9.8790660
"dk",5591,"Gelsted","gelsted",55.3988323,9.9733561
"dk",5592,"Ejby","ejby",55.4345817,9.9393639
"dk",5600,"Faaborg","faaborg",55.0964490,10.2453520
"dk",5610,"Assens","assens",55.2706340,9.9005400
"dk",5620,"Glamsbjerg","glamsbjerg",55.2780670,10.1056720
"dk",5631,"Ebberup","ebberup",55.2419810,9.9808530
"dk",5642,"Millinge","millinge",55.1334000,10.2034070
"dk",5672,"Broby","broby",55.2208910,10.2650420
"dk",5683,"Haarby","haarby",55.2223790,10.1160390
"dk",5690,"Tommerup","tommerup",55.3212030,10.2127930
"dk",5700,"Svendborg","svendborg",55.0597550,10.6068680
"dk",5750,"Ringe","ringe",55.2378210,10.4762000
"dk",5762,"Vester Skerninge","vester-skerninge",55.0749500,10.4608660
"dk",5771,"Stenstrup","stenstrup",55.1327598,10.5035273
"dk",5772,"Kværndrup","kvaerndrup",55.1783310,10.5246900
"dk",5792,"Årslev","aarslev",55.2967220,10.4603400
"dk",5800,"Nyborg","nyborg",55.3103830,10.7916950
"dk",5853,"Ørbæk","oerbaek",55.2578200,10.6728850
"dk",5854,"Gislev","gislev",55.2207470,10.6034300
"dk",5856,"Ryslinge","ryslinge",55.2414310,10.5398720
"dk",5863,"Ferritslev Fyn","ferritslev-fyn",55.3102560,10.6085000
"dk",5871,"Frørup","froerup",55.2436750,10.7154340
"dk",5874,"Hesselager","hesselager",55.1763790,10.7454010
"dk",5881,"Skårup Fyn","skaarup-fyn",55.0829880,10.6911430
"dk",5882,"Vejstrup","vejstrup",55.1098350,10.7129960
"dk",5883,"Oure","oure",55.1216810,10.7269520
"dk",5884,"Gudme","gudme",55.1499700,10.7101440
"dk",5892,"Gudbjerg Sydfyn","gudbjerg-sydfyn",55.1564510,10.6364390
"dk",5900,"Rudkøbing","rudkoebing",54.9383140,10.7108020
"dk",5932,"Humble","humble",54.8295220,10.7001640
"dk",5935,"Bagenkop","bagenkop",54.7499560,10.6828500
"dk",5953,"Tranekær","tranekaer",54.9970840,10.8441370
"dk",5960,"Marstal","marstal",54.8556370,10.5196430
"dk",5970,"Ærøskøbing","aeroeskoebing",54.8891080,10.4106250
"dk",5985,"Søby Ærø","soeby-aeroe",54.9382690,10.2574710
"dk",6000,"Kolding","kolding",55.4907500,9.4721120
"dk",6040,"Egtved","egtved",55.6194700,9.3012410
"dk",6051,"Almind","almind",55.5655240,9.4887640
"dk",6052,"Viuf","viuf",55.5832280,9.4929010
"dk",6064,"Jordrup","jordrup",55.5589950,9.3049030
"dk",6070,"Christiansfeld","christiansfeld",55.3553710,9.4833990
"dk",6091,"Bjert","bjert",55.4533190,9.5629560
"dk",6092,"Sønder Stenderup","soender-stenderup",55.4616260,9.6155180
"dk",6093,"Sjølund","sjoelund",55.4019410,9.5303010
"dk",6094,"Hejls","hejls",55.3796170,9.5763410
"dk",6100,"Haderslev","haderslev",55.2539480,9.4891380
"dk",6200,"Aabenraa","aabenraa",55.0444680,9.4180760
"dk",6230,"Rødekro","roedekro",55.0740100,9.3355970
"dk",6240,"Løgumkloster","loegumkloster",55.0573450,8.9504520
"dk",6261,"Bredebro","bredebro",55.0571810,8.8281630
"dk",6270,"Tønder","toender",54.9325720,8.8670990
"dk",6280,"Højer","hoejer",54.9625670,8.6970890
"dk",6300,"Gråsten","graasten",54.9220520,9.5944120
"dk",6310,"Broager","broager",54.8909150,9.6747680
"dk",6320,"Egernsund","egernsund",54.9044170,9.6100840
"dk",6330,"Padborg","padborg",54.8207510,9.3507350
"dk",6340,"Kruså","krusaa",54.8495750,9.4032920
"dk",6360,"Tinglev","tinglev",54.9345250,9.2465740
"dk",6372,"Bylderup-Bov","bylderup-bov",54.9405850,9.0861400
"dk",6392,"Bolderslev","bolderslev",54.9931830,9.2812040
"dk",6400,"Sønderborg","soenderborg",54.9092750,9.8073400
"dk",6430,"Nordborg","nordborg",55.0566560,9.7424200
"dk",6440,"Augustenborg","augustenborg",54.9458610,9.8724510
"dk",6470,"Sydals","sydals",54.8989060,9.9664610
"dk",6500,"Vojens","vojens",55.2488820,9.3141690
"dk",6510,"Gram","gram",55.2650282,9.0006754
"dk",6520,"Toftlund","toftlund",55.1830700,9.0677700
"dk",6534,"Agerskov","agerskov",55.1301480,9.1288510
"dk",6535,"Branderup J","branderup-j",55.1209390,9.0679410
"dk",6541,"Bevtoft","bevtoft",55.1991850,9.2048050
"dk",6560,"Sommersted","sommersted",55.3201830,9.3118770
"dk",6580,"Vamdrup","vamdrup",55.4274610,9.2732400
"dk",6600,"Vejen","vejen",55.4824750,9.1397590
"dk",6621,"Gesten","gesten",55.5239340,9.2035220
"dk",6622,"Bække","baekke",55.5690590,9.1378190
"dk",6623,"Vorbasse","vorbasse",55.6299820,9.0816530
"dk",6630,"Rødding","roedding",55.3689330,9.0586380
"dk",6640,"Lunderskov","lunderskov",55.4799210,9.3035760
"dk",6650,"Brørup","broerup",55.4846250,9.0215580
"dk",6660,"Lintrup","lintrup",55.4092020,8.9746750
"dk",6670,"Holsted","holsted",55.5109380,8.9171170
"dk",6682,"Hovborg","hovborg",55.6057450,8.9425580
"dk",6683,"Føvling","foevling",55.4511630,8.9374850
"dk",6690,"Gørding","goerding",55.4739050,8.7983740
"dk",6700,"Esbjerg","esbjerg",55.4672690,8.4490780
"dk",6705,"Esbjerg Ø","esbjerg-oe",55.4672690,8.4490780
"dk",6710,"Esbjerg V","esbjerg-v",55.4672690,8.4490780
"dk",6715,"Esbjerg N","esbjerg-n",55.4672690,8.4490780
"dk",6720,"Fanø","fanoe",55.4403420,8.3977060
"dk",6731,"Tjæreborg","tjaereborg",55.4620080,8.5838630
"dk",6740,"Bramming","bramming",55.4649620,8.7063760
"dk",6752,"Glejbjerg","glejbjerg",55.5576110,8.8253120
"dk",6753,"Agerbæk","agerbaek",55.6009790,8.8034780
"dk",6760,"Ribe","ribe",55.3284160,8.7619170
"dk",6771,"Gredstedbro","gredstedbro",55.4030880,8.7471660
"dk",6780,"Skærbæk","skaerbaek",55.1601480,8.7663040
"dk",6792,"Rømø","roemoe",55.1415110,8.5233630
"dk",6800,"Varde","varde",55.6204000,8.4794860
"dk",6818,"Årre","aarre",55.5732150,8.6687790
"dk",6823,"Ansager","ansager",55.7045990,8.7532880
"dk",6830,"Nørre Nebel","noerre-nebel",55.7778910,8.2974150
"dk",6840,"Oksbøl","oksboel",55.6310610,8.2814920
"dk",6851,"Janderup Vestj","janderup-vestj",55.6449870,8.3703490
"dk",6852,"Billum","billum",55.6177130,8.3296690
"dk",6853,"Vejers Strand","vejers-strand",55.6192780,8.1373580
"dk",6854,"Henne","henne",55.7361880,8.2187640
"dk",6855,"Outrup","outrup",55.7208280,8.3431890
"dk",6857,"Blåvand","blaavand",55.5555590,8.1338750
"dk",6862,"Tistrup","tistrup",55.7247380,8.6099740
"dk",6870,"Ølgod","oelgod",55.8085140,8.6174330
"dk",6880,"Tarm","tarm",55.9048870,8.5264660
"dk",6893,"Hemmet","hemmet",55.8499240,8.3755000
"dk",6900,"Skjern","skjern",55.9476390,8.4990500
"dk",6920,"Videbæk","videbaek",56.0905190,8.6251330
"dk",6933,"Kibæk","kibaek",56.0362650,8.8554730
"dk",6940,"Lem St","lem-st",56.0409240,8.3925990
"dk",6950,"Ringkøbing","ringkoebing",56.0907260,8.2443010
"dk",6960,"Hvide Sande","hvide-sande",56.0054670,8.1288190
"dk",6971,"Spjald","spjald",56.1272210,8.5083060
"dk",6973,"Ørnhøj","oernhoej",56.2012350,8.5593180
"dk",6980,"Tim","tim",56.1954660,8.3052560
"dk",6990,"Ulfborg","ulfborg",56.2722900,8.3206480
"dk",7000,"Fredericia","fredericia",55.5656800,9.7536650
"dk",7080,"Børkop","boerkop",55.6426790,9.6507950
"dk",7100,"Vejle","vejle",55.7092130,9.5358770
"dk",7120,"Vejle Øst","vejle-oest",55.7276360,9.6268130
"dk",7130,"Juelsminde","juelsminde",55.7144840,10.0116850
"dk",7140,"Stouby","stouby",55.7044770,9.7883040
"dk",7150,"Barrit","barrit",55.7251850,9.9014940
"dk",7160,"Tørring","toerring",55.8588880,9.4832750
"dk",7171,"Uldum","uldum",55.8473840,9.5936920
"dk",7173,"Vonge","vonge",55.8621450,9.4189680
"dk",7182,"Bredsten","bredsten",55.7023630,9.3798110
"dk",7183,"Randbøl","randboel",55.6939420,9.2486610
"dk",7184,"Vandel","vandel",55.7095570,9.2123440
"dk",7190,"Billund","billund",55.7334150,9.1081780
"dk",7200,"Grindsted","grindsted",55.7552370,8.9312760
"dk",7250,"Hejnsvig","hejnsvig",55.6957770,8.9951320
"dk",7260,"Sønder Omme","soender-omme",55.8396820,8.8927820
"dk",7270,"Stakroge","stakroge",55.8897150,8.8481110
"dk",7280,"Sønder Felding","soender-felding",55.9432260,8.7876590
"dk",7300,"Jelling","jelling",55.7557570,9.4180550
"dk",7321,"Gadbjerg","gadbjerg",55.7671820,9.3173190
"dk",7323,"Give","give",55.8445780,9.2410290
"dk",7330,"Brande","brande",55.9444340,9.1276730
"dk",7361,"Ejstrupholm","ejstrupholm",55.9839970,9.2892070
"dk",7362,"Hampen","hampen",56.0186870,9.3526290
"dk",7400,"Herning","herning",56.1384790,8.9731780
"dk",7430,"Ikast","ikast",56.1315990,9.1628270
"dk",7441,"Bording","bording",56.1435270,9.2800840
"dk",7442,"Engesvang","engesvang",56.1698450,9.3516210
"dk",7451,"Sunds","sunds",56.2085830,9.0120040
"dk",7470,"Karup J","karup-j",56.3360200,9.1517920
"dk",7480,"Vildbjerg","vildbjerg",56.1941120,8.7654580
"dk",7490,"Aulum","aulum",56.2675140,8.7991690
"dk",7500,"Holstebro","holstebro",56.3599130,8.6153890
"dk",7540,"Haderup","haderup",56.3887480,8.9927430
"dk",7550,"Sørvad","soervad",56.2608700,8.6590860
"dk",7560,"Hjerm","hjerm",56.4379720,8.6368180
"dk",7570,"Vemb","vemb",56.3445870,8.3444710
"dk",7600,"Struer","struer",56.4911500,8.5838450
"dk",7620,"Lemvig","lemvig",56.5480100,8.3090980
